angulo,p_matriz,p_fibra,radio,V2fibra,p11,p22,p12
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.05641895835477560000 ,0.01000000000000000000 ,1.96039603948404000000 ,1.96039603948404000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.07978845608028650000 ,0.02000000000000000000 ,1.92156862368839000000 ,1.92156862368839000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.09772050238058400000 ,0.03000000000000000000 ,1.88349511761102000000 ,1.88349511761102000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.11283791670955100000 ,0.04000000000000000000 ,1.84615373033729000000 ,1.84615373033729000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.12615662610100800000 ,0.05000000000000000000 ,1.80952346277951000000 ,1.80952346277951000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.13819765978853400000 ,0.06000000000000000000 ,1.77358405905038000000 ,1.77358405905038000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.14927053303604600000 ,0.07000000000000000000 ,1.73831596118820000000 ,1.73831596118820000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.15957691216057300000 ,0.08000000000000000000 ,1.70370026697509000000 ,1.70370026697509000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.16925687506432700000 ,0.09000000000000000000 ,1.66971869061121000000 ,1.66971869061121000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.17841241161527700000 ,0.10000000000000000000 ,1.63635352602721000000 ,1.63635352602721000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.18712051592547800000 ,0.11000000000000000000 ,1.60358761263473000000 ,1.60358761263473000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.19544100476116800000 ,0.12000000000000000000 ,1.57140430333079000000 ,1.57140430333079000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.20342144725641100000 ,0.13000000000000000000 ,1.53978743458629000000 ,1.53978743458629000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.21110041228223800000 ,0.14000000000000000000 ,1.50872129846203000000 ,1.50872129846203000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.21850968611841600000 ,0.15000000000000000000 ,1.47819061640739000000 ,1.47819061640739000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.22567583341910300000 ,0.16000000000000000000 ,1.44818051470785000000 ,1.44818051470785000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.23262132458406400000 ,0.17000000000000000000 ,1.41867650145709000000 ,1.41867650145709000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.23936536824086000000 ,0.18000000000000000000 ,1.38966444493822000000 ,1.38966444493822000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.24592453796829700000 ,0.19000000000000000000 ,1.36113055330688000000 ,1.36113055330688000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.25231325220201600000 ,0.20000000000000000000 ,1.33306135547553000000 ,1.33306135547553000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.25854414729132100000 ,0.21000000000000000000 ,1.30544368310522000000 ,1.30544368310522000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.26462837142006100000 ,0.22000000000000000000 ,1.27826465361586000000 ,1.27826465361586000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.27057581899030000000 ,0.23000000000000000000 ,1.25151165413139000000 ,1.25151165413139000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.27639531957706800000 ,0.24000000000000000000 ,1.22517232627975000000 ,1.22517232627975000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.28209479177387800000 ,0.25000000000000000000 ,1.19923455177094000000 ,1.19923455177094000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.28768136958758000000 ,0.26000000000000000000 ,1.17368643867863000000 ,1.17368643867863000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.29316150714175200000 ,0.27000000000000000000 ,1.14851630835229000000 ,1.14851630835229000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.29854106607209200000 ,0.28000000000000000000 ,1.12371268288722000000 ,1.12371268288722000000 ,0.00000000000000000000 
90.00000000000000000000 ,2.00000000000000000000 ,0.00000000000000000000 ,0.30382538898732500000 ,0.29000000000000000000 ,1.09926427307942000000 ,1.09926427307942000000 ,0.00000000000000000000 
