angulo,p_matriz,p_fibra,radio,V2fibra,p11,p22,p12
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.05250375679043320000 ,0.01000000000000000000 ,1.00668896321070000000 ,1.00668896321070000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.07425152492856910000 ,0.02000000000000000000 ,1.01342281879195000000 ,1.01342281879195000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.09093917434926970000 ,0.03000000000000000000 ,1.02020202020214000000 ,1.02020202020214000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.10500751358086600000 ,0.04000000000000000000 ,1.02702702702797000000 ,1.02702702702797000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.11740196925752500000 ,0.05000000000000000000 ,1.03389830508926000000 ,1.03389830508926000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.12860741371574900000 ,0.06000000000000000000 ,1.04081632654690000000 ,1.04081632654690000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.13891188336410500000 ,0.07000000000000000000 ,1.04778157001410000000 ,1.04778157001410000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.14850304985713800000 ,0.08000000000000000000 ,1.05479452067162000000 ,1.05479452067162000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.15751127037130000000 ,0.09000000000000000000 ,1.06185567038709000000 ,1.06185567038709000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.16603145717330100000 ,0.10000000000000000000 ,1.06896551783926000000 ,1.06896551783926000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.17413526135794100000 ,0.11000000000000000000 ,1.07612456864722000000 ,1.07612456864722000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.18187834869853900000 ,0.12000000000000000000 ,1.08333333550549000000 ,1.08333333550549000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.18930498726239800000 ,0.13000000000000000000 ,1.09059233832520000000 ,1.09059233832520000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.19645106942830700000 ,0.14000000000000000000 ,1.09790210438205000000 ,1.09790210438205000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.20334617566267200000 ,0.15000000000000000000 ,1.10526316847160000000 ,1.10526316847160000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.21001502716173300000 ,0.16000000000000000000 ,1.11267607307246000000 ,1.11267607307246000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.21647853498869700000 ,0.17000000000000000000 ,1.12014136851806000000 ,1.12014136851806000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.22275457478570700000 ,0.18000000000000000000 ,1.12765961317756000000 ,1.12765961317756000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.22885857000573600000 ,0.19000000000000000000 ,1.13523137364672000000 ,1.13523137364672000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.23480393851505000000 ,0.20000000000000000000 ,1.14285722494936000000 ,1.14285722494936000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.24060243976171200000 ,0.21000000000000000000 ,1.15053775075014000000 ,1.15053775075014000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.24626444829978400000 ,0.22000000000000000000 ,1.15827354357962000000 ,1.15827354357962000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.25179917190790400000 ,0.23000000000000000000 ,1.16606520507215000000 ,1.16606520507215000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.25721482743149800000 ,0.24000000000000000000 ,1.17391334621781000000 ,1.17391334621781000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.26251878395216600000 ,0.25000000000000000000 ,1.18181858762892000000 ,1.18181858762892000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.26771768041134900000 ,0.26000000000000000000 ,1.18978155982248000000 ,1.18978155982248000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.27281752304780900000 ,0.27000000000000000000 ,1.19780290351918000000 ,1.19780290351918000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.27782376672821000000 ,0.28000000000000000000 ,1.20588326996022000000 ,1.20588326996022000000 ,0.00000000000000000000 
60.00000000000000000000 ,1.00000000000000000000 ,2.00000000000000000000 ,0.28274138331019000000 ,0.29000000000000000000 ,1.21402332124306000000 ,1.21402332124306000000 ,0.00000000000000000000 
